user_id,username,email,first_name,last_name,date_joined,customer_segment,is_returning_flag,preferred_device
8349,neha.das.32b658,neha.das.32b658@trendlytics.io,Neha,Das,2026-08-05 20:58:21.924496,budget,0,mobile
8350,riya.mehta.03325a,riya.mehta.03325a@trendlytics.io,Riya,Mehta,2026-08-16 20:58:21.924496,budget,1,mobile
8351,ananya.singh.db1cae,ananya.singh.db1cae@trendlytics.io,Ananya,Singh,2026-08-13 20:58:21.924496,budget,1,desktop
8352,tanvi.singh.bfb2f0,tanvi.singh.bfb2f0@trendlytics.io,Tanvi,Singh,2026-08-24 20:58:21.924496,luxury,1,mobile
8353,arjun.verma.9b9e5d,arjun.verma.9b9e5d@trendlytics.io,Arjun,Verma,2026-08-24 20:58:21.924496,budget,1,desktop
8354,neha.sen.cc6086,neha.sen.cc6086@trendlytics.io,Neha,Sen,2026-08-27 20:58:21.924496,luxury,0,tablet
8355,pooja.reddy.afbbf7,pooja.reddy.afbbf7@trendlytics.io,Pooja,Reddy,2026-08-21 20:58:21.924496,luxury,0,mobile
8356,aditya.banerjee.ebe856,aditya.banerjee.ebe856@trendlytics.io,Aditya,Banerjee,2026-08-20 20:58:21.924496,occasional,0,mobile
8357,arjun.das.3fa921,arjun.das.3fa921@trendlytics.io,Arjun,Das,2026-08-27 20:58:21.924496,luxury,1,mobile
8358,vikram.nair.556283,vikram.nair.556283@trendlytics.io,Vikram,Nair,2026-08-14 20:58:21.924496,occasional,0,mobile
8359,sneha.singh.d5cae1,sneha.singh.d5cae1@trendlytics.io,Sneha,Singh,2026-08-02 20:58:21.924496,luxury,1,mobile
8360,aarav.mehta.319da3,aarav.mehta.319da3@trendlytics.io,Aarav,Mehta,2026-08-24 20:58:21.924496,occasional,0,mobile
8361,rohan.patel.7ed20c,rohan.patel.7ed20c@trendlytics.io,Rohan,Patel,2026-08-04 20:58:21.924496,budget,1,mobile
8362,pooja.sen.09f2e8,pooja.sen.09f2e8@trendlytics.io,Pooja,Sen,2026-08-13 20:58:21.924496,occasional,0,desktop
8363,rohan.joshi.8ea2d0,rohan.joshi.8ea2d0@trendlytics.io,Rohan,Joshi,2026-08-03 20:58:21.924496,trendsetter,1,mobile
8364,kabir.singh.a82203,kabir.singh.a82203@trendlytics.io,Kabir,Singh,2026-08-05 20:58:21.924496,occasional,1,desktop
8365,pooja.banerjee.255396,pooja.banerjee.255396@trendlytics.io,Pooja,Banerjee,2026-08-19 20:58:21.924496,budget,0,mobile
8366,kabir.joshi.53d118,kabir.joshi.53d118@trendlytics.io,Kabir,Joshi,2026-08-05 20:58:21.924496,budget,1,desktop
8367,sneha.chopra.fceb69,sneha.chopra.fceb69@trendlytics.io,Sneha,Chopra,2026-08-13 20:58:21.924496,budget,0,tablet
8368,ananya.iyer.c0efe6,ananya.iyer.c0efe6@trendlytics.io,Ananya,Iyer,2026-08-12 20:58:21.924496,luxury,0,mobile
8369,karan.verma.849ffb,karan.verma.849ffb@trendlytics.io,Karan,Verma,2026-07-30 20:58:21.924496,budget,1,mobile
8370,neha.joshi.f1366a,neha.joshi.f1366a@trendlytics.io,Neha,Joshi,2026-08-06 20:58:21.924496,budget,1,tablet
8371,tanvi.nair.915c39,tanvi.nair.915c39@trendlytics.io,Tanvi,Nair,2026-08-05 20:58:21.924496,occasional,0,mobile
8372,aditya.iyer.ff153a,aditya.iyer.ff153a@trendlytics.io,Aditya,Iyer,2026-08-27 20:58:21.924496,luxury,1,mobile
8373,vikram.gupta.f9aecb,vikram.gupta.f9aecb@trendlytics.io,Vikram,Gupta,2026-08-27 20:58:21.924496,occasional,0,tablet
8374,ananya.patel.244f6b,ananya.patel.244f6b@trendlytics.io,Ananya,Patel,2026-08-20 20:58:21.924496,trendsetter,1,mobile
8375,pooja.patel.575337,pooja.patel.575337@trendlytics.io,Pooja,Patel,2026-08-15 20:58:21.924496,budget,1,mobile
8376,tanvi.sharma.d30532,tanvi.sharma.d30532@trendlytics.io,Tanvi,Sharma,2026-08-24 20:58:21.924496,luxury,1,mobile
8377,rahul.singh.8b4ae2,rahul.singh.8b4ae2@trendlytics.io,Rahul,Singh,2026-08-24 20:58:21.924496,trendsetter,0,mobile
8378,meera.chopra.5e1685,meera.chopra.5e1685@trendlytics.io,Meera,Chopra,2026-08-04 20:58:21.924496,occasional,0,mobile
8379,sneha.joshi.eba7ba,sneha.joshi.eba7ba@trendlytics.io,Sneha,Joshi,2026-08-26 20:58:21.924496,budget,1,mobile
8380,tanvi.das.5431af,tanvi.das.5431af@trendlytics.io,Tanvi,Das,2026-08-25 20:58:21.924496,trendsetter,0,mobile
8381,aarav.patel.5715a5,aarav.patel.5715a5@trendlytics.io,Aarav,Patel,2026-08-27 20:58:21.924496,luxury,1,desktop
8382,sneha.chopra.83e463,sneha.chopra.83e463@trendlytics.io,Sneha,Chopra,2026-08-23 20:58:21.924496,luxury,1,mobile
8383,riya.iyer.548f3f,riya.iyer.548f3f@trendlytics.io,Riya,Iyer,2026-08-29 20:58:21.924496,budget,0,mobile
8384,neha.reddy.5fd136,neha.reddy.5fd136@trendlytics.io,Neha,Reddy,2026-07-31 20:58:21.924496,budget,0,desktop
8385,meera.verma.19e9fe,meera.verma.19e9fe@trendlytics.io,Meera,Verma,2026-08-19 20:58:21.924496,trendsetter,1,mobile
8386,karan.sen.dc7da7,karan.sen.dc7da7@trendlytics.io,Karan,Sen,2026-08-19 20:58:21.924496,occasional,0,mobile
8387,karan.mehta.21a556,karan.mehta.21a556@trendlytics.io,Karan,Mehta,2026-08-09 20:58:21.924496,occasional,1,desktop
8388,sneha.patel.4f61b6,sneha.patel.4f61b6@trendlytics.io,Sneha,Patel,2026-08-08 20:58:21.924496,luxury,0,mobile
8389,riya.banerjee.c57813,riya.banerjee.c57813@trendlytics.io,Riya,Banerjee,2026-08-07 20:58:21.924496,luxury,0,mobile
8390,aarav.iyer.500c89,aarav.iyer.500c89@trendlytics.io,Aarav,Iyer,2026-08-20 20:58:21.924496,luxury,0,mobile
8391,aarav.nair.40ddfa,aarav.nair.40ddfa@trendlytics.io,Aarav,Nair,2026-07-30 20:58:21.924496,luxury,1,mobile
8392,aarav.mehta.d2aa65,aarav.mehta.d2aa65@trendlytics.io,Aarav,Mehta,2026-08-04 20:58:21.924496,trendsetter,0,mobile
8393,rahul.das.8775ce,rahul.das.8775ce@trendlytics.io,Rahul,Das,2026-08-01 20:58:21.924496,luxury,1,desktop
8394,rohan.gupta.750262,rohan.gupta.750262@trendlytics.io,Rohan,Gupta,2026-08-03 20:58:21.924496,occasional,0,desktop
8395,vikram.reddy.8a57b3,vikram.reddy.8a57b3@trendlytics.io,Vikram,Reddy,2026-08-15 20:58:21.924496,trendsetter,0,mobile
8396,rohan.banerjee.235120,rohan.banerjee.235120@trendlytics.io,Rohan,Banerjee,2026-08-05 20:58:21.924496,trendsetter,0,mobile
8397,rahul.mehta.d06343,rahul.mehta.d06343@trendlytics.io,Rahul,Mehta,2026-08-14 20:58:21.924496,luxury,1,mobile
8398,ananya.das.8014d3,ananya.das.8014d3@trendlytics.io,Ananya,Das,2026-08-20 20:58:21.924496,trendsetter,0,mobile
8399,priya.joshi.b9a65a,priya.joshi.b9a65a@trendlytics.io,Priya,Joshi,2026-08-28 20:58:21.924496,trendsetter,0,mobile
8400,meera.nair.9019b5,meera.nair.9019b5@trendlytics.io,Meera,Nair,2026-08-27 20:58:21.924496,occasional,0,mobile
8401,aditya.mehta.4adf9d,aditya.mehta.4adf9d@trendlytics.io,Aditya,Mehta,2026-08-10 20:58:21.924496,occasional,1,mobile
8402,arjun.iyer.a8d2e4,arjun.iyer.a8d2e4@trendlytics.io,Arjun,Iyer,2026-08-09 20:58:21.924496,trendsetter,0,desktop
8403,riya.kapoor.0537fd,riya.kapoor.0537fd@trendlytics.io,Riya,Kapoor,2026-08-16 20:58:21.924496,occasional,1,mobile
8404,riya.banerjee.103a15,riya.banerjee.103a15@trendlytics.io,Riya,Banerjee,2026-08-20 20:58:21.924496,luxury,0,mobile
8405,rahul.joshi.c9388a,rahul.joshi.c9388a@trendlytics.io,Rahul,Joshi,2026-08-12 20:58:21.924496,trendsetter,0,mobile
8406,karan.singh.c2ebd8,karan.singh.c2ebd8@trendlytics.io,Karan,Singh,2026-08-09 20:58:21.924496,budget,0,tablet
8407,aditya.banerjee.bc14aa,aditya.banerjee.bc14aa@trendlytics.io,Aditya,Banerjee,2026-08-20 20:58:21.924496,occasional,1,mobile
8408,vikram.reddy.b627b7,vikram.reddy.b627b7@trendlytics.io,Vikram,Reddy,2026-08-18 20:58:21.924496,budget,0,desktop
8409,rohan.sharma.6c2d60,rohan.sharma.6c2d60@trendlytics.io,Rohan,Sharma,2026-08-11 20:58:21.924496,budget,0,mobile
8410,sneha.singh.787f17,sneha.singh.787f17@trendlytics.io,Sneha,Singh,2026-08-13 20:58:21.924496,occasional,1,mobile
8411,arjun.banerjee.2a0a1a,arjun.banerjee.2a0a1a@trendlytics.io,Arjun,Banerjee,2026-08-25 20:58:21.924496,budget,0,desktop
8412,priya.nair.56f7b4,priya.nair.56f7b4@trendlytics.io,Priya,Nair,2026-08-25 20:58:21.924496,budget,1,mobile
8413,tanvi.mehta.cec4dd,tanvi.mehta.cec4dd@trendlytics.io,Tanvi,Mehta,2026-08-17 20:58:21.924496,trendsetter,0,mobile
8414,sneha.sharma.5aa391,sneha.sharma.5aa391@trendlytics.io,Sneha,Sharma,2026-08-08 20:58:21.924496,trendsetter,0,mobile
8415,pooja.banerjee.f95607,pooja.banerjee.f95607@trendlytics.io,Pooja,Banerjee,2026-08-06 20:58:21.924496,occasional,0,mobile
8416,priya.kapoor.55c7d5,priya.kapoor.55c7d5@trendlytics.io,Priya,Kapoor,2026-08-02 20:58:21.924496,occasional,0,mobile
8417,kabir.sen.a10d8c,kabir.sen.a10d8c@trendlytics.io,Kabir,Sen,2026-08-24 20:58:21.924496,occasional,0,mobile
8418,aarav.patel.6f09ce,aarav.patel.6f09ce@trendlytics.io,Aarav,Patel,2026-08-06 20:58:21.924496,luxury,0,desktop
8419,tanvi.nair.15de4e,tanvi.nair.15de4e@trendlytics.io,Tanvi,Nair,2026-08-21 20:58:21.924496,budget,1,mobile
8420,karan.sen.e00d79,karan.sen.e00d79@trendlytics.io,Karan,Sen,2026-08-17 20:58:21.924496,occasional,1,mobile
8421,ananya.verma.2f377a,ananya.verma.2f377a@trendlytics.io,Ananya,Verma,2026-08-13 20:58:21.924496,luxury,0,desktop
8422,arjun.iyer.2be403,arjun.iyer.2be403@trendlytics.io,Arjun,Iyer,2026-08-05 20:58:21.924496,trendsetter,1,mobile
8423,arjun.mehta.97da04,arjun.mehta.97da04@trendlytics.io,Arjun,Mehta,2026-08-29 20:58:21.924496,occasional,0,mobile
8424,neha.reddy.1f298d,neha.reddy.1f298d@trendlytics.io,Neha,Reddy,2026-08-04 20:58:21.924496,occasional,0,mobile
8425,arjun.nair.8f1f2f,arjun.nair.8f1f2f@trendlytics.io,Arjun,Nair,2026-08-10 20:58:21.924496,luxury,1,mobile
8426,ananya.mehta.8e62b7,ananya.mehta.8e62b7@trendlytics.io,Ananya,Mehta,2026-08-10 20:58:21.924496,budget,0,mobile
8427,vikram.das.d68dda,vikram.das.d68dda@trendlytics.io,Vikram,Das,2026-08-26 20:58:21.924496,luxury,0,mobile
8428,priya.joshi.636e76,priya.joshi.636e76@trendlytics.io,Priya,Joshi,2026-08-06 20:58:21.924496,luxury,0,mobile
8429,karan.verma.aa0fc2,karan.verma.aa0fc2@trendlytics.io,Karan,Verma,2026-08-10 20:58:21.924496,luxury,1,desktop
8430,riya.reddy.9ff890,riya.reddy.9ff890@trendlytics.io,Riya,Reddy,2026-08-29 20:58:21.924496,budget,0,mobile
8431,pooja.reddy.8a698e,pooja.reddy.8a698e@trendlytics.io,Pooja,Reddy,2026-08-06 20:58:21.924496,occasional,0,desktop
8432,kabir.reddy.ee6000,kabir.reddy.ee6000@trendlytics.io,Kabir,Reddy,2026-08-13 20:58:21.924496,occasional,1,mobile
8433,karan.chopra.e4fefc,karan.chopra.e4fefc@trendlytics.io,Karan,Chopra,2026-08-11 20:58:21.924496,trendsetter,1,mobile
8434,rahul.iyer.945b38,rahul.iyer.945b38@trendlytics.io,Rahul,Iyer,2026-08-22 20:58:21.924496,budget,0,mobile
8435,rohan.singh.3930f7,rohan.singh.3930f7@trendlytics.io,Rohan,Singh,2026-08-03 20:58:21.924496,budget,0,desktop
8436,vikram.kapoor.17acbe,vikram.kapoor.17acbe@trendlytics.io,Vikram,Kapoor,2026-07-30 20:58:21.924496,occasional,1,mobile
8437,arjun.sharma.ead10e,arjun.sharma.ead10e@trendlytics.io,Arjun,Sharma,2026-08-27 20:58:21.924496,budget,0,desktop
8438,pooja.reddy.19e2a5,pooja.reddy.19e2a5@trendlytics.io,Pooja,Reddy,2026-08-07 20:58:21.924496,trendsetter,1,mobile
8439,riya.patel.aac6ad,riya.patel.aac6ad@trendlytics.io,Riya,Patel,2026-08-15 20:58:21.924496,trendsetter,0,desktop
8440,rahul.banerjee.683539,rahul.banerjee.683539@trendlytics.io,Rahul,Banerjee,2026-08-08 20:58:21.924496,budget,1,mobile
8441,pooja.patel.24ee5d,pooja.patel.24ee5d@trendlytics.io,Pooja,Patel,2026-08-13 20:58:21.924496,luxury,1,desktop
8442,vikram.kapoor.30f0d0,vikram.kapoor.30f0d0@trendlytics.io,Vikram,Kapoor,2026-08-27 20:58:21.924496,occasional,0,mobile
8443,kabir.patel.6974eb,kabir.patel.6974eb@trendlytics.io,Kabir,Patel,2026-08-27 20:58:21.924496,trendsetter,0,mobile
8444,karan.das.e6cf92,karan.das.e6cf92@trendlytics.io,Karan,Das,2026-08-26 20:58:21.924496,occasional,1,mobile
8445,pooja.nair.d0e9c1,pooja.nair.d0e9c1@trendlytics.io,Pooja,Nair,2026-08-05 20:58:21.924496,trendsetter,1,mobile
8446,meera.patel.a20f01,meera.patel.a20f01@trendlytics.io,Meera,Patel,2026-08-20 20:58:21.924496,luxury,1,mobile
8447,vikram.kapoor.47334e,vikram.kapoor.47334e@trendlytics.io,Vikram,Kapoor,2026-08-09 20:58:21.924496,luxury,1,mobile
8448,priya.das.af7e02,priya.das.af7e02@trendlytics.io,Priya,Das,2026-08-11 20:58:21.924496,budget,0,mobile
8449,vikram.reddy.6207bc,vikram.reddy.6207bc@trendlytics.io,Vikram,Reddy,2026-08-08 20:58:21.924496,occasional,1,mobile
8450,aditya.sen.1b9205,aditya.sen.1b9205@trendlytics.io,Aditya,Sen,2026-08-09 20:58:21.924496,luxury,0,mobile
8451,tanvi.iyer.14e000,tanvi.iyer.14e000@trendlytics.io,Tanvi,Iyer,2026-08-01 20:58:21.924496,luxury,0,mobile
8452,karan.sen.7d3e96,karan.sen.7d3e96@trendlytics.io,Karan,Sen,2026-08-27 20:58:21.924496,budget,0,mobile
8453,pooja.mehta.a26dbb,pooja.mehta.a26dbb@trendlytics.io,Pooja,Mehta,2026-08-28 20:58:21.924496,budget,0,mobile
8454,tanvi.gupta.975641,tanvi.gupta.975641@trendlytics.io,Tanvi,Gupta,2026-08-16 20:58:21.924496,luxury,1,mobile
8455,riya.das.226eb2,riya.das.226eb2@trendlytics.io,Riya,Das,2026-08-12 20:58:21.924496,budget,0,mobile
8456,sneha.chopra.63219c,sneha.chopra.63219c@trendlytics.io,Sneha,Chopra,2026-08-04 20:58:21.924496,luxury,1,desktop
8457,rohan.banerjee.bd1f58,rohan.banerjee.bd1f58@trendlytics.io,Rohan,Banerjee,2026-08-01 20:58:21.924496,occasional,0,mobile
8458,vikram.nair.00fd02,vikram.nair.00fd02@trendlytics.io,Vikram,Nair,2026-08-18 20:58:21.924496,trendsetter,0,desktop
8459,vikram.iyer.416473,vikram.iyer.416473@trendlytics.io,Vikram,Iyer,2026-08-05 20:58:21.924496,trendsetter,1,mobile
8460,rohan.patel.cb637a,rohan.patel.cb637a@trendlytics.io,Rohan,Patel,2026-08-09 20:58:21.924496,budget,0,mobile
8461,pooja.verma.3ceec6,pooja.verma.3ceec6@trendlytics.io,Pooja,Verma,2026-08-25 20:58:21.924496,luxury,0,mobile
8462,ananya.das.84dab0,ananya.das.84dab0@trendlytics.io,Ananya,Das,2026-08-17 20:58:21.924496,luxury,0,tablet
8463,arjun.mehta.f0afca,arjun.mehta.f0afca@trendlytics.io,Arjun,Mehta,2026-07-30 20:58:21.924496,budget,1,mobile
8464,aarav.reddy.4ecc5d,aarav.reddy.4ecc5d@trendlytics.io,Aarav,Reddy,2026-08-26 20:58:21.924496,trendsetter,1,mobile
8465,tanvi.iyer.a258c6,tanvi.iyer.a258c6@trendlytics.io,Tanvi,Iyer,2026-08-21 20:58:21.924496,trendsetter,0,desktop
8466,sneha.nair.0ac44a,sneha.nair.0ac44a@trendlytics.io,Sneha,Nair,2026-08-14 20:58:21.924496,budget,0,mobile
8467,priya.joshi.40967e,priya.joshi.40967e@trendlytics.io,Priya,Joshi,2026-08-18 20:58:21.924496,trendsetter,0,tablet
8468,rohan.mehta.6efd93,rohan.mehta.6efd93@trendlytics.io,Rohan,Mehta,2026-08-24 20:58:21.924496,luxury,0,mobile
8469,vikram.reddy.faae8e,vikram.reddy.faae8e@trendlytics.io,Vikram,Reddy,2026-08-23 20:58:21.924496,trendsetter,1,mobile
8470,karan.gupta.072740,karan.gupta.072740@trendlytics.io,Karan,Gupta,2026-08-07 20:58:21.924496,luxury,1,desktop
8471,aditya.chopra.e29461,aditya.chopra.e29461@trendlytics.io,Aditya,Chopra,2026-08-29 20:58:21.924496,luxury,1,desktop
8472,meera.das.566524,meera.das.566524@trendlytics.io,Meera,Das,2026-08-02 20:58:21.924496,occasional,0,desktop
8473,riya.nair.456690,riya.nair.456690@trendlytics.io,Riya,Nair,2026-08-17 20:58:21.924496,trendsetter,0,mobile
8474,karan.singh.7baab6,karan.singh.7baab6@trendlytics.io,Karan,Singh,2026-07-31 20:58:21.924496,trendsetter,0,mobile
8475,priya.reddy.f8f508,priya.reddy.f8f508@trendlytics.io,Priya,Reddy,2026-08-06 20:58:21.924496,trendsetter,0,mobile
8476,karan.patel.5c0f82,karan.patel.5c0f82@trendlytics.io,Karan,Patel,2026-08-15 20:58:21.924496,trendsetter,1,desktop
8477,aditya.chopra.7e5602,aditya.chopra.7e5602@trendlytics.io,Aditya,Chopra,2026-08-27 20:58:21.924496,occasional,1,desktop
8478,ananya.verma.41a629,ananya.verma.41a629@trendlytics.io,Ananya,Verma,2026-08-15 20:58:21.924496,trendsetter,0,mobile
8479,aditya.mehta.f37e32,aditya.mehta.f37e32@trendlytics.io,Aditya,Mehta,2026-08-22 20:58:21.924496,trendsetter,0,mobile
8480,arjun.gupta.ab26b3,arjun.gupta.ab26b3@trendlytics.io,Arjun,Gupta,2026-08-11 20:58:21.924496,budget,0,desktop
8481,rohan.verma.0ea641,rohan.verma.0ea641@trendlytics.io,Rohan,Verma,2026-08-17 20:58:21.924496,luxury,0,tablet
8482,pooja.singh.3b99c3,pooja.singh.3b99c3@trendlytics.io,Pooja,Singh,2026-07-30 20:58:21.924496,luxury,0,desktop
8483,rohan.gupta.4bdd22,rohan.gupta.4bdd22@trendlytics.io,Rohan,Gupta,2026-08-03 20:58:21.924496,trendsetter,0,mobile
8484,tanvi.sen.d6bfa6,tanvi.sen.d6bfa6@trendlytics.io,Tanvi,Sen,2026-08-18 20:58:21.924496,occasional,0,desktop
8485,meera.sharma.15794c,meera.sharma.15794c@trendlytics.io,Meera,Sharma,2026-08-20 20:58:21.924496,occasional,0,desktop
8486,pooja.das.585308,pooja.das.585308@trendlytics.io,Pooja,Das,2026-08-06 20:58:21.924496,trendsetter,0,desktop
8487,aditya.verma.a66ae1,aditya.verma.a66ae1@trendlytics.io,Aditya,Verma,2026-08-13 20:58:21.924496,trendsetter,0,mobile
8488,tanvi.reddy.319f25,tanvi.reddy.319f25@trendlytics.io,Tanvi,Reddy,2026-07-31 20:58:21.924496,occasional,0,mobile
8489,karan.chopra.06e9b9,karan.chopra.06e9b9@trendlytics.io,Karan,Chopra,2026-07-30 20:58:21.924496,trendsetter,0,mobile
8490,priya.verma.248195,priya.verma.248195@trendlytics.io,Priya,Verma,2026-08-17 20:58:21.924496,trendsetter,1,mobile
8491,vikram.sharma.ae06b5,vikram.sharma.ae06b5@trendlytics.io,Vikram,Sharma,2026-08-05 20:58:21.924496,luxury,1,mobile
8492,priya.gupta.8b277b,priya.gupta.8b277b@trendlytics.io,Priya,Gupta,2026-08-18 20:58:21.924496,trendsetter,0,desktop
8493,sneha.sen.ebd859,sneha.sen.ebd859@trendlytics.io,Sneha,Sen,2026-07-30 20:58:21.924496,budget,1,desktop
8494,priya.das.c65665,priya.das.c65665@trendlytics.io,Priya,Das,2026-08-18 20:58:21.924496,budget,0,mobile
8495,rahul.sen.9bab4a,rahul.sen.9bab4a@trendlytics.io,Rahul,Sen,2026-08-13 20:58:21.924496,luxury,0,desktop
8496,tanvi.sen.d77bbb,tanvi.sen.d77bbb@trendlytics.io,Tanvi,Sen,2026-08-01 20:58:21.924496,trendsetter,0,tablet
8497,arjun.chopra.c5fad1,arjun.chopra.c5fad1@trendlytics.io,Arjun,Chopra,2026-08-13 20:58:21.924496,luxury,0,desktop
8498,priya.reddy.40a0d6,priya.reddy.40a0d6@trendlytics.io,Priya,Reddy,2026-08-21 20:58:21.924496,luxury,1,mobile
8499,rahul.chopra.829eea,rahul.chopra.829eea@trendlytics.io,Rahul,Chopra,2026-07-31 20:58:21.924496,occasional,1,mobile
8500,meera.mehta.fb4fda,meera.mehta.fb4fda@trendlytics.io,Meera,Mehta,2026-08-13 20:58:21.924496,occasional,0,mobile
8501,vikram.kapoor.db65d0,vikram.kapoor.db65d0@trendlytics.io,Vikram,Kapoor,2026-08-25 20:58:21.924496,budget,1,desktop
8502,priya.das.f907c4,priya.das.f907c4@trendlytics.io,Priya,Das,2026-08-15 20:58:21.924496,trendsetter,1,desktop
8503,priya.patel.ae5cf0,priya.patel.ae5cf0@trendlytics.io,Priya,Patel,2026-08-02 20:58:21.924496,trendsetter,0,mobile
8504,rohan.iyer.197bef,rohan.iyer.197bef@trendlytics.io,Rohan,Iyer,2026-08-02 20:58:21.924496,luxury,1,mobile
8505,aditya.patel.756051,aditya.patel.756051@trendlytics.io,Aditya,Patel,2026-08-19 20:58:21.924496,trendsetter,1,mobile
8506,pooja.chopra.719645,pooja.chopra.719645@trendlytics.io,Pooja,Chopra,2026-08-24 20:58:21.924496,luxury,0,desktop
8507,arjun.sharma.7814f6,arjun.sharma.7814f6@trendlytics.io,Arjun,Sharma,2026-07-30 20:58:21.924496,luxury,1,desktop
8508,karan.mehta.3dba0b,karan.mehta.3dba0b@trendlytics.io,Karan,Mehta,2026-08-23 20:58:21.924496,luxury,1,mobile
8509,karan.banerjee.b9e832,karan.banerjee.b9e832@trendlytics.io,Karan,Banerjee,2026-08-03 20:58:21.924496,luxury,0,mobile
8510,ananya.chopra.048002,ananya.chopra.048002@trendlytics.io,Ananya,Chopra,2026-08-29 20:58:21.924496,budget,0,mobile
8511,karan.sharma.84e676,karan.sharma.84e676@trendlytics.io,Karan,Sharma,2026-08-02 20:58:21.924496,luxury,0,desktop
8512,neha.iyer.589440,neha.iyer.589440@trendlytics.io,Neha,Iyer,2026-08-04 20:58:21.924496,occasional,0,mobile
8513,aditya.das.89ddec,aditya.das.89ddec@trendlytics.io,Aditya,Das,2026-08-12 20:58:21.924496,luxury,0,desktop
8514,rohan.singh.7c24f8,rohan.singh.7c24f8@trendlytics.io,Rohan,Singh,2026-08-26 20:58:21.924496,occasional,0,mobile
8515,rohan.gupta.de4cfa,rohan.gupta.de4cfa@trendlytics.io,Rohan,Gupta,2026-08-06 20:58:21.924496,luxury,0,desktop
8516,rahul.verma.8baa9f,rahul.verma.8baa9f@trendlytics.io,Rahul,Verma,2026-08-26 20:58:21.924496,occasional,0,mobile
8517,meera.patel.0972d5,meera.patel.0972d5@trendlytics.io,Meera,Patel,2026-08-25 20:58:21.924496,luxury,1,mobile
8518,rohan.kapoor.ae26e8,rohan.kapoor.ae26e8@trendlytics.io,Rohan,Kapoor,2026-08-02 20:58:21.924496,luxury,1,desktop
8519,kabir.mehta.9dfe0f,kabir.mehta.9dfe0f@trendlytics.io,Kabir,Mehta,2026-08-21 20:58:21.924496,occasional,1,mobile
8520,kabir.verma.360ef3,kabir.verma.360ef3@trendlytics.io,Kabir,Verma,2026-08-26 20:58:21.924496,occasional,0,mobile
8521,kabir.das.815ef7,kabir.das.815ef7@trendlytics.io,Kabir,Das,2026-08-26 20:58:21.924496,trendsetter,0,mobile
8522,riya.sharma.c9db8f,riya.sharma.c9db8f@trendlytics.io,Riya,Sharma,2026-08-16 20:58:21.924496,luxury,0,mobile
8523,neha.gupta.0dd52c,neha.gupta.0dd52c@trendlytics.io,Neha,Gupta,2026-08-14 20:58:21.924496,occasional,1,mobile
8524,karan.singh.c37063,karan.singh.c37063@trendlytics.io,Karan,Singh,2026-08-23 20:58:21.924496,budget,0,mobile
8525,pooja.singh.669f04,pooja.singh.669f04@trendlytics.io,Pooja,Singh,2026-08-04 20:58:21.924496,budget,0,mobile
8526,arjun.kapoor.e3cef4,arjun.kapoor.e3cef4@trendlytics.io,Arjun,Kapoor,2026-08-17 20:58:21.924496,budget,0,mobile
8527,ananya.sharma.57130a,ananya.sharma.57130a@trendlytics.io,Ananya,Sharma,2026-08-20 20:58:21.924496,trendsetter,0,desktop
8528,arjun.patel.ef7aaa,arjun.patel.ef7aaa@trendlytics.io,Arjun,Patel,2026-08-17 20:58:21.924496,budget,0,mobile
8529,neha.verma.c4f862,neha.verma.c4f862@trendlytics.io,Neha,Verma,2026-08-14 20:58:21.924496,budget,0,tablet
8530,priya.sharma.ba9f8d,priya.sharma.ba9f8d@trendlytics.io,Priya,Sharma,2026-08-15 20:58:21.924496,occasional,0,mobile
8531,priya.sharma.54132d,priya.sharma.54132d@trendlytics.io,Priya,Sharma,2026-08-15 20:58:21.924496,budget,0,desktop
8532,meera.sen.91d6ce,meera.sen.91d6ce@trendlytics.io,Meera,Sen,2026-08-15 20:58:21.924496,trendsetter,0,mobile
8533,kabir.kapoor.26279a,kabir.kapoor.26279a@trendlytics.io,Kabir,Kapoor,2026-08-21 20:58:21.924496,occasional,0,mobile
8534,riya.mehta.1f4741,riya.mehta.1f4741@trendlytics.io,Riya,Mehta,2026-08-09 20:58:21.924496,budget,0,mobile
8535,tanvi.banerjee.30d186,tanvi.banerjee.30d186@trendlytics.io,Tanvi,Banerjee,2026-08-27 20:58:21.924496,trendsetter,1,desktop
8536,riya.iyer.dfcda6,riya.iyer.dfcda6@trendlytics.io,Riya,Iyer,2026-08-29 20:58:21.924496,occasional,1,desktop
8537,vikram.nair.a3d29d,vikram.nair.a3d29d@trendlytics.io,Vikram,Nair,2026-08-08 20:58:21.924496,budget,0,desktop
8538,sneha.patel.e95a00,sneha.patel.e95a00@trendlytics.io,Sneha,Patel,2026-08-16 20:58:21.924496,budget,1,mobile
8539,aditya.patel.867333,aditya.patel.867333@trendlytics.io,Aditya,Patel,2026-08-16 20:58:21.924496,budget,0,mobile
8540,priya.singh.b98acc,priya.singh.b98acc@trendlytics.io,Priya,Singh,2026-08-16 20:58:21.924496,budget,0,mobile
8541,rahul.nair.2eef0d,rahul.nair.2eef0d@trendlytics.io,Rahul,Nair,2026-08-08 20:58:21.924496,luxury,0,desktop
8542,rohan.kapoor.029855,rohan.kapoor.029855@trendlytics.io,Rohan,Kapoor,2026-08-09 20:58:21.924496,luxury,0,mobile
8543,kabir.sharma.6c9ccc,kabir.sharma.6c9ccc@trendlytics.io,Kabir,Sharma,2026-08-28 20:58:21.924496,luxury,1,mobile
